event_id,event_date,landslide_category,landslide_trigger,landslide_size,landslide_setting,country_name,admin_division_name,longitude,latitude,state_normalized,district,district_state,district_state_code,district_code,district_lgd,state_lgd,rainfall_7d,rainfall_48h,rainfall_24h,average_humidity_24h,soil_moisture,landslide
NEG_0231,2013-09-02 00:00:00,,,,,,,93.26192142143049,27.137120885708548,,Papum Pare,,,,,,134.7,34.4,19.8,96.17,0.427,0
7666,2015-08-11 00:00:00,landslide,continuous_rain,medium,unknown,India,Manipur,93.3729,25.1019,Manipur,Tamenglong,Manipur,14.0,273.0,258.0,14.0,68.6,31.3,23.8,98.29,0.495,1
NEG_0335,2015-08-01 00:00:00,,,,,,,94.16795359876828,26.000207243737336,,Wokha,,,,,,44.3,31.0,28.0,93.92,0.492,0
NEG_0171,2016-07-25 12:30:00,,,,,,,94.0406517372612,25.895279981178255,,Kohima,,,,,,61.4,51.0,45.7,94.04,0.486,0
313,2007-10-16 00:00:00,landslide,rain,large,unknown,India,Nāgāland,94.0132,25.7055,Nagaland,Kohima,Nagaland,13.0,270.0,245.0,13.0,160.0,37.2,26.0,91.79,0.499,1
594,2008-06-19 00:00:00,mudslide,monsoon,medium,unknown,India,Manipur,93.8275,24.9336,Manipur,Kangpokpi,Manipur,14.0,767.0,712.0,14.0,60.6,24.5,6.9,91.83,0.493,1
NEG_0227,2010-04-17 00:00:00,,,,,,,90.56811777713467,25.843192832310095,,North Garo Hills,,,,,,117.2,30.0,18.4,85.88,0.51,0
NEG_0272,2014-06-26 23:00:00,,,,,,,92.50210115322083,24.702517595349875,,Sribhumi,,,,,,355.3,21.4,5.2,85.79,0.52,0
6291,2014-09-21 00:00:00,landslide,continuous_rain,large,unknown,India,Meghalaya,90.3852,25.7354,Meghalaya,West Garo Hills,Meghalaya,17.0,293.0,278.0,17.0,84.4,44.6,10.3,92.58,0.517,1
2436,2010-09-16 03:00:00,landslide,downpour,medium,unknown,India,Mizoram,93.125,24.3069,Mizoram,Pherzawl,Manipur,14.0,772.0,715.0,14.0,79.5,26.6,15.5,96.67,0.43,1
252,2007-09-09 00:00:00,landslide,rain,medium,unknown,India,Nāgāland,94.1192,25.4993,Nagaland,Senapati,Manipur,14.0,272.0,257.0,14.0,193.7,67.1,48.7,97.58,0.485,1
NEG_0205,2011-07-29 00:00:00,,,,,,,95.15999615309912,26.96746381158297,,Mon,,,,,,110.4,22.1,14.9,88.08,0.491,0
8995,2016-07-14 00:00:00,landslide,monsoon,small,unknown,India,Assam,91.8074,26.1963,Assam,Kamrup Metro,Assam,18.0,322.0,618.0,18.0,135.9,24.4,10.3,88.42,0.46,1
7364,2015-07-31 09:00:00,landslide,continuous_rain,medium,below_road,India,Manipur,94.3551,24.819,Manipur,Kamjong,Manipur,14.0,770.0,717.0,14.0,249.1,96.9,64.0,99.75,0.429,1
NEG_0202,2013-09-01 18:00:00,,,,,,,95.22623358858304,26.88906316768945,,Mon,,,,,,72.1,9.6,5.7,88.17,0.51,0
NEG_0253,2012-06-13 00:00:00,,,,,,,94.09606160048682,25.476206724952824,,Senapati,,,,,,87.5,7.1,3.3,86.71,0.479,0
4408,2012-06-13 00:00:00,landslide,downpour,medium,unknown,India,Meghālaya,92.0757,25.5498,Meghalaya,East Khasi Hills,Meghalaya,17.0,298.0,274.0,17.0,79.4,20.4,9.5,91.04,0.468,1
NEG_0080,2014-09-22 00:00:00,,,,,,,88.69875841755564,27.354012918693027,,Gangtok,,,,,,207.1,150.9,117.8,97.21,0.436,0
NEG_0309,2012-06-03 00:00:00,,,,,,,94.56675234781488,25.646690757191877,,Ukhrul,,,,,,108.5,49.7,25.2,90.54,0.476,0
NEG_0337,2013-07-01 00:00:00,,,,,,,94.48689988552948,25.895357199060268,,Zunheboto,,,,,,106.4,36.6,13.3,85.5,0.511,0
2263,2010-08-17 00:00:00,landslide,downpour,medium,unknown,India,Nāgāland,94.6654,26.2753,Nagaland,Tuensang,Nagaland,13.0,267.0,249.0,13.0,130.5,73.1,28.8,94.08,0.478,1
NEG_0292,2013-07-12 00:00:00,,,,,,,94.27723731507804,24.535729448743584,,Tengnoupal,,,,,,69.4,43.8,29.1,93.96,0.426,0
7887,2015-08-16 00:00:00,landslide,continuous_rain,medium,above_road,India,Arunachal Pradesh,96.9262,27.8835,Arunachal Pradesh,Anjaw,Arunachal Pradesh,12.0,260.0,628.0,12.0,53.2,21.0,11.6,95.67,0.42,1
7589,2015-08-19 00:00:00,landslide,rain,medium,above_road,India,Meghalaya,92.3825,25.2568,Meghalaya,East Jaintia Hills,Meghalaya,17.0,714.0,657.0,17.0,185.5,92.7,56.7,97.79,0.463,1
NEG_0045,2011-07-11 09:00:00,,,,,,,96.31651098724696,28.615892565810945,,Dibang Valley,,,,,,123.7,28.7,6.4,92.62,0.414,0
319,2007-10-19 00:00:00,landslide,rain,medium,unknown,India,Nāgāland,94.1162,25.4379,Nagaland,Senapati,Manipur,14.0,272.0,257.0,14.0,94.7,16.8,4.9,94.46,0.498,1
1112,2009-08-20 00:00:00,mudslide,downpour,medium,unknown,India,Sikkim,88.5287,27.1761,Sikkim,Gangtok,Sikkim,11.0,244.0,225.0,11.0,499.7,52.9,23.7,96.21,0.436,1
6110,2014-06-27 00:00:00,landslide,rain,small,unknown,India,Assam,91.7697,26.1619,Assam,Kamrup Metro,Assam,18.0,322.0,618.0,18.0,216.0,31.5,27.8,87.21,0.472,1
NEG_0214,2007-07-27 00:00:00,,,,,,,88.36174580312694,27.145593568061535,,Namchi,,,,,,409.1,88.4,47.0,98.79,0.432,0
3932,2011-08-18 00:00:00,landslide,monsoon,medium,unknown,India,Nāgāland,94.13,25.83,Nagaland,Kohima,Nagaland,13.0,270.0,245.0,13.0,80.8,19.9,4.2,87.5,0.488,1
NEG_0298,2010-09-10 00:00:00,,,,,,,94.80134598206917,26.25538444035927,,Tuensang,,,,,,61.8,15.0,4.7,90.29,0.499,0
2025,2010-06-28 00:00:00,landslide,downpour,medium,unknown,India,Meghālaya,91.885,25.5728,Meghalaya,East Khasi Hills,Meghalaya,17.0,298.0,274.0,17.0,287.7,111.2,46.0,92.62,0.478,1
142,2007-07-27 00:00:00,rock_fall,rain,large,unknown,India,Meghālaya,90.232,25.5212,Meghalaya,West Garo Hills,Meghalaya,17.0,293.0,278.0,17.0,195.8,114.1,53.0,97.33,0.474,1
1108,2009-08-20 00:00:00,landslide,downpour,medium,unknown,India,Assam,93.5,24.9925,Assam,Tamenglong,Manipur,14.0,273.0,258.0,14.0,84.0,14.8,6.9,94.62,0.421,1
NEG_0169,2007-09-11 00:00:00,,,,,,,94.1759859678794,25.856864808976184,,Kohima,,,,,,198.2,44.4,8.4,87.79,0.494,0
3806,2011-07-19 00:00:00,landslide,downpour,medium,unknown,India,Arunāchal Pradesh,93.6884,27.1032,Arunachal Pradesh,Papum Pare,Arunachal Pradesh,12.0,248.0,237.0,12.0,176.6,49.7,38.9,96.46,0.419,1
NEG_0315,2013-08-16 00:00:00,,,,,,,95.16517863750384,28.679558960502025,,Upper Siang,,,,,,54.0,7.7,3.7,89.0,0.411,0
NEG_0063,2013-08-04 00:00:00,,,,,,,92.2998576173162,25.309782765559756,,East Jaintia Hills,,,,,,71.6,20.6,9.7,90.21,0.455,0
1770,2010-04-20 00:00:00,landslide,downpour,medium,unknown,India,Assam,91.763,26.1965,Assam,Kamrup Metro,Assam,18.0,322.0,618.0,18.0,132.9,55.1,24.8,95.21,0.479,1
7390,2015-08-01 00:00:00,landslide,continuous_rain,medium,above_road,India,Manipur,94.1913,24.4265,Manipur,Tengnoupal,Manipur,14.0,769.0,716.0,14.0,444.3,203.5,97.0,99.96,0.428,1
NEG_0086,2011-07-22 00:00:00,,,,,,,88.76510081591535,27.399039695260083,,Gangtok,,,,,,200.2,36.4,20.2,89.58,0.426,0
5312,2013-08-11 23:00:00,landslide,downpour,very_large,unknown,India,Assam,94.693,26.7103,Assam,Mokokchung,Nagaland,13.0,262.0,246.0,13.0,89.1,24.4,17.6,85.29,0.511,1
3860,2011-07-29 00:00:00,landslide,rain,medium,unknown,India,Nāgāland,94.108,25.4192,Nagaland,Senapati,Manipur,14.0,272.0,257.0,14.0,106.0,17.8,14.8,91.88,0.497,1
7373,2015-08-01 00:00:00,landslide,continuous_rain,medium,above_road,India,Manipur,94.4759,24.9111,Manipur,Kamjong,Manipur,14.0,770.0,717.0,14.0,243.2,110.3,61.1,99.83,0.428,1
NEG_0122,2010-10-08 00:00:00,,,,,,,91.99226678948824,26.06868900249768,,Kamrup Metro,,,,,,56.7,43.9,34.4,94.54,0.471,0
6282,2014-09-22 00:00:00,landslide,rain,small,urban,India,Assam,91.7747,26.1097,Assam,Kamrup Metro,Assam,18.0,322.0,618.0,18.0,141.0,103.7,29.6,92.58,0.469,1
7374,2015-08-01 00:00:00,landslide,continuous_rain,medium,below_road,India,Manipur,94.3591,25.1122,Manipur,Ukhrul,Manipur,14.0,279.0,260.0,14.0,183.5,92.5,52.0,98.79,0.428,1
4990,2013-06-27 23:00:00,landslide,downpour,medium,unknown,India,Sikkim,88.7628,27.3765,Sikkim,Gangtok,Sikkim,11.0,244.0,225.0,11.0,177.9,59.2,32.7,97.04,0.422,1
NEG_0087,2015-08-01 00:00:00,,,,,,,88.54192966460828,27.370301683738436,,Gangtok,,,,,,63.4,23.2,16.2,92.54,0.426,0
247,2007-09-08 00:00:00,landslide,rain,medium,unknown,India,Manipur,93.9877,25.0604,Manipur,Kangpokpi,Manipur,14.0,767.0,712.0,14.0,154.8,61.6,29.8,97.88,0.495,1
NEG_0008,2015-08-12 00:00:00,,,,,,,92.92155602880102,23.906675146994612,,Aizawl,,,,,,89.1,39.2,19.2,92.12,0.424,0
5271,2013-08-04 00:00:00,landslide,continuous_rain,medium,unknown,India,Nāgāland,94.5808,26.284,Nagaland,Tuensang,Nagaland,13.0,267.0,249.0,13.0,68.2,20.7,3.8,90.21,0.497,1
NEG_0156,2007-08-26 00:00:00,,,,,,,94.07665399987884,25.683868695783215,,Kohima,,,,,,60.8,23.0,12.2,91.04,0.482,0
2426,2010-09-13 00:00:00,landslide,downpour,medium,unknown,India,Mizoram,92.8416,22.7176,Mizoram,Lunglei,Mizoram,15.0,286.0,265.0,15.0,59.7,23.8,10.5,94.67,0.428,1
9252,2016-07-28 00:00:00,landslide,monsoon,medium,unknown,India,Arunachal Pradesh,91.8644,27.5748,Arunachal Pradesh,Tawang,Arunachal Pradesh,12.0,245.0,238.0,12.0,240.9,33.6,11.6,95.08,0.418,1
147,2007-07-30 00:00:00,landslide,downpour,medium,unknown,India,Mizoram,92.899,22.533,Mizoram,Lawngtlai,Mizoram,15.0,287.0,264.0,15.0,57.2,3.5,1.3,87.54,0.402,1
NEG_0140,2011-07-07 00:00:00,,,,,,,91.94570661181378,26.06570573085838,,Kamrup Metro,,,,,,211.1,45.4,18.9,86.42,0.476,0
9010,2016-07-16 00:00:00,mudslide,downpour,medium,above_road,India,Arunachal Pradesh,93.804,27.3034,Arunachal Pradesh,Papum Pare,Arunachal Pradesh,12.0,248.0,237.0,12.0,79.8,41.0,24.1,96.92,0.451,1
9619,2016-10-15 00:00:00,landslide,rain,medium,above_road,India,Sikkim,88.3664,27.1695,Sikkim,Namchi,Sikkim,11.0,243.0,227.0,11.0,273.5,134.1,44.9,92.5,0.415,1
NEG_0338,2010-07-06 00:00:00,,,,,,,94.63829668219424,26.132010245065175,,Zunheboto,,,,,,98.3,13.8,4.1,86.96,0.505,0
NEG_0317,2010-10-08 00:00:00,,,,,,,94.15930229539268,28.10756965164852,,Upper Subansiri,,,,,,67.1,27.9,5.1,88.79,0.422,0
9142,2016-06-14 08:00:00,landslide,continuous_rain,medium,retaining_wall,India,Nagaland,94.5247,26.3185,Nagaland,Mokokchung,Nagaland,13.0,262.0,246.0,13.0,221.3,55.3,31.5,88.42,0.519,1
NEG_0091,2012-04-08 00:00:00,,,,,,,88.80028501754568,27.366443254126963,,Gangtok,,,,,,41.5,18.8,8.9,90.12,0.413,0
NEG_0264,2015-08-11 00:00:00,,,,,,,94.08301911343138,25.301466226823496,,Senapati,,,,,,126.4,50.3,22.6,95.46,0.47,0
NEG_0112,2010-07-19 06:00:00,,,,,,,91.65044415842614,26.387079337805513,,Kamrup,,,,,,141.3,10.5,8.6,89.25,0.505,0
8339,2015-09-23 00:00:00,landslide,continuous_rain,medium,above_road,India,Assam,91.7042,26.1666,Assam,Kamrup Metro,Assam,18.0,322.0,618.0,18.0,151.8,46.3,22.6,95.33,0.452,1
7727,2015-08-20 18:00:00,landslide,continuous_rain,medium,below_road,India,Nagaland,94.1057,25.6263,Nagaland,Kohima,Nagaland,13.0,270.0,245.0,13.0,57.7,26.1,22.4,92.46,0.471,1
251,2007-09-09 00:00:00,landslide,rain,medium,unknown,India,Sikkim,88.35,27.1667,Sikkim,Namchi,Sikkim,11.0,243.0,227.0,11.0,564.0,294.4,93.9,97.0,0.432,1
NEG_0079,2009-08-12 00:00:00,,,,,,,88.53232513845538,27.188102369876873,,Gangtok,,,,,,196.6,35.2,28.6,92.83,0.406,0
NEG_0161,2016-10-15 00:00:00,,,,,,,93.96708498673914,25.665080092365063,,Kohima,,,,,,100.6,9.8,6.7,93.08,0.494,0
NEG_0106,2013-07-01 00:00:00,,,,,,,94.57633135452848,25.003488872596527,,Kamjong,,,,,,91.2,29.7,18.6,96.0,0.427,0
NEG_0103,2012-06-03 00:00:00,,,,,,,93.87567168053876,24.95503180817277,,Imphal West,,,,,,111.7,48.5,11.2,87.58,0.465,0
NEG_0081,2010-10-09 00:00:00,,,,,,,88.53564849637009,27.283226683405235,,Gangtok,,,,,,22.9,15.3,13.3,89.58,0.433,0
2566,2010-10-08 00:00:00,mudslide,downpour,medium,unknown,India,Nāgāland,94.1351,25.4769,Nagaland,Senapati,Manipur,14.0,272.0,257.0,14.0,82.9,43.7,23.1,99.04,0.51,1
2392,2010-09-04 00:00:00,landslide,downpour,medium,unknown,India,Sikkim,88.7334,27.3702,Sikkim,Gangtok,Sikkim,11.0,244.0,225.0,11.0,135.7,28.2,15.6,94.42,0.427,1
NEG_0050,2007-07-19 00:00:00,,,,,,,92.69774267164382,25.48066630560379,,Dima Hasao,,,,,,51.7,4.1,3.3,85.58,0.489,0
NEG_0176,2009-09-17 00:00:00,,,,,,,94.16304910508968,25.78125202652342,,Kohima,,,,,,44.5,17.4,3.4,89.62,0.471,0
714,2008-08-14 00:00:00,landslide,rain,medium,unknown,India,Assam,94.0,27.163,Assam,Lakhimpur,Assam,18.0,307.0,295.0,18.0,142.3,18.8,10.2,85.46,0.401,1
1611,2010-04-01 00:00:00,landslide,downpour,medium,unknown,India,Assam,93.028,25.1553,Assam,Dima Hasao,Assam,18.0,315.0,299.0,18.0,122.3,81.5,20.7,95.67,0.424,1
3269,2011-03-22 00:00:00,landslide,downpour,medium,unknown,India,Arunāchal Pradesh,96.5242,28.0791,Arunachal Pradesh,Anjaw,Arunachal Pradesh,12.0,260.0,628.0,12.0,229.0,167.5,99.6,93.21,0.426,1
NEG_0323,2015-08-28 01:45:00,,,,,,,90.280277770766,25.940930887763063,,West Garo Hills,,,,,,105.3,25.8,14.4,86.96,0.429,0
NEG_0287,2013-09-01 00:00:00,,,,,,,93.72373284272402,25.07743439275892,,Tamenglong,,,,,,87.7,3.4,1.3,89.04,0.399,0
7370,2015-08-01 00:00:00,landslide,continuous_rain,medium,above_road,India,Manipur,94.1078,24.1419,Manipur,Chandel,Manipur,14.0,280.0,253.0,14.0,491.1,287.6,163.3,99.96,0.479,1
NEG_0101,2010-04-02 23:00:00,,,,,,,93.9975533029215,24.785617294692138,,Imphal East,,,,,,82.0,43.9,6.6,87.0,0.468,0
NEG_0064,2014-06-26 23:00:00,,,,,,,92.49050052770454,25.139523896690136,,East Jaintia Hills,,,,,,497.7,41.8,5.9,89.83,0.415,0
5584,2013-10-06 00:00:00,landslide,downpour,medium,unknown,India,Assam,91.7049,26.1665,Assam,Kamrup Metro,Assam,18.0,322.0,618.0,18.0,70.1,23.0,13.6,92.25,0.516,1
NEG_0291,2014-06-26 23:00:00,,,,,,,91.93400673411402,27.617598310116456,,Tawang,,,,,,194.3,20.1,7.2,89.21,0.413,0
1994,2010-06-16 00:00:00,landslide,downpour,medium,unknown,India,Assam,92.8025,25.0633,Assam,Cachar,Assam,18.0,316.0,282.0,18.0,124.2,52.8,20.6,92.21,0.495,1
NEG_0152,2010-08-14 00:00:00,,,,,,,91.54954969438224,24.05191329402229,,Khowai,,,,,,71.5,25.8,11.7,87.5,0.417,0
692,2008-08-07 00:00:00,landslide,downpour,medium,unknown,India,Nāgāland,94.04,25.705,Nagaland,Kohima,Nagaland,13.0,270.0,245.0,13.0,155.9,43.6,33.8,89.46,0.51,1
NEG_0194,2010-07-06 00:00:00,,,,,,,88.81280057160109,27.859277141207855,,Mangan,,,,,,25.6,5.1,3.7,96.0,0.411,0
1129,2009-08-30 00:00:00,landslide,downpour,medium,unknown,India,Manipur,94.4182,24.8628,Manipur,Kamjong,Manipur,14.0,770.0,717.0,14.0,52.0,10.4,3.7,87.46,0.42,1
6105,2014-06-26 23:00:00,landslide,continuous_rain,medium,above_road,India,Arunachal Pradesh,95.3429,28.9205,Arunachal Pradesh,Dibang Valley,Arunachal Pradesh,12.0,257.0,230.0,12.0,156.5,40.9,14.4,94.38,0.425,1
NEG_0198,2014-09-22 00:00:00,,,,,,,94.67635843976728,26.460659459793483,,Mokokchung,,,,,,130.0,55.9,45.2,92.54,0.496,0
2405,2010-09-09 23:00:00,landslide,downpour,medium,unknown,India,Arunāchal Pradesh,95.4112,28.3036,Arunachal Pradesh,East Siang,Arunachal Pradesh,12.0,251.0,232.0,12.0,520.1,75.6,15.8,92.29,0.423,1
6990,2015-06-24 00:00:00,landslide,continuous_rain,medium,above_road,India,Nagaland,94.5466,26.0319,Nagaland,Zunheboto,Nagaland,13.0,263.0,251.0,13.0,111.5,67.2,33.0,92.54,0.513,1
NEG_0019,2010-09-13 00:00:00,,,,,,,96.91366205304566,27.83682384149718,,Anjaw,,,,,,79.8,34.5,13.9,90.54,0.411,0
8366,2015-09-23 15:00:00,landslide,downpour,medium,natural_slope,India,Meghalaya,91.893,25.583,Meghalaya,East Khasi Hills,Meghalaya,17.0,298.0,274.0,17.0,174.1,106.9,56.4,94.92,0.464,1
7385,2015-08-01 00:00:00,landslide,continuous_rain,medium,unknown,India,Manipur,93.9815,24.004,Manipur,Chandel,Manipur,14.0,280.0,253.0,14.0,640.9,415.0,212.5,99.96,0.431,1
5603,2013-10-13 19:30:00,mudslide,downpour,medium,unknown,India,Manipur,94.6024,25.426,Manipur,Ukhrul,Manipur,14.0,279.0,260.0,14.0,62.6,0.1,0.1,73.38,0.373,1
8996,2016-07-14 00:00:00,landslide,monsoon,small,natural_slope,India,Assam,91.7702,26.1768,Assam,Kamrup Metro,Assam,18.0,322.0,618.0,18.0,135.9,24.4,10.3,88.42,0.46,1
NEG_0331,2015-08-16 00:00:00,,,,,,,94.57201486222912,28.121884204642235,,West Siang,,,,,,80.6,46.3,24.2,96.75,0.425,0
NEG_0029,2010-04-20 00:00:00,,,,,,,94.15443013990873,23.990980456120443,,Chandel,,,,,,25.8,13.7,9.1,84.08,0.401,0
NEG_0025,2013-08-04 00:00:00,,,,,,,92.7844445879258,24.723438265453822,,Cachar,,,,,,82.1,16.9,5.1,83.92,0.471,0
3789,2011-07-16 00:00:00,landslide,downpour,medium,unknown,India,Arunāchal Pradesh,92.9064,27.2743,Arunachal Pradesh,Bichom,Arunachal Pradesh,12.0,848.0,787.0,12.0,196.7,113.6,70.8,95.58,0.423,1
NEG_0239,2015-08-27 00:00:00,,,,,,,94.2410357930931,25.5404320551916,,Phek,,,,,,105.1,18.0,4.7,91.12,0.442,0
NEG_0312,2014-09-21 00:00:00,,,,,,,94.4582126534803,25.089592826713403,,Ukhrul,,,,,,105.6,59.4,5.6,91.54,0.416,0
NEG_0183,2015-08-01 00:00:00,,,,,,,93.85607015308098,26.876875035063573,,Lakhimpur,,,,,,14.4,10.1,9.9,75.08,0.472,0
4556,2012-09-16 00:00:00,landslide,downpour,medium,unknown,India,Sikkim,88.3651,27.1675,Sikkim,Namchi,Sikkim,11.0,243.0,227.0,11.0,287.1,158.4,72.6,97.5,0.43,1
NEG_0241,2016-08-05 00:00:00,,,,,,,91.83683387690505,25.813946261391855,,Ri Bhoi,,,,,,55.3,9.8,4.4,85.42,0.453,0
NEG_0249,2010-08-17 00:00:00,,,,,,,93.92838207642812,25.41710427429541,,Senapati,,,,,,100.8,24.9,14.9,98.29,0.423,0
NEG_0077,2010-04-21 00:00:00,,,,,,,95.2676377871106,27.957148383100776,,East Siang,,,,,,135.4,55.4,13.1,84.54,0.485,0
NEG_0142,2014-09-22 00:00:00,,,,,,,91.58090100237423,26.071727090874663,,Kamrup Metro,,,,,,97.8,71.7,15.3,93.04,0.473,0
NEG_0100,2013-07-12 00:00:00,,,,,,,93.97410461124716,24.86846076720832,,Imphal East,,,,,,44.9,26.6,22.3,88.08,0.488,0
NEG_0322,2007-05-23 00:00:00,,,,,,,90.26056813366624,25.486355383062634,,West Garo Hills,,,,,,80.6,9.7,3.9,94.58,0.481,0
NEG_0235,2011-08-13 08:00:00,,,,,,,93.97049516069173,27.336896983588584,,Papum Pare,,,,,,77.0,21.1,16.4,85.25,0.439,0
NEG_0250,2013-08-04 00:00:00,,,,,,,94.3891634100532,25.424798424539777,,Senapati,,,,,,57.9,19.0,4.4,91.42,0.497,0
9335,2016-05-18 08:00:00,landslide,continuous_rain,unknown,unknown,India,Assam,92.7239,24.5202,Assam,Hailakandi,Assam,18.0,318.0,289.0,18.0,81.8,28.5,23.0,85.88,0.423,1
NEG_0168,2012-06-25 18:00:00,,,,,,,94.05529016055948,25.895842217408592,,Kohima,,,,,,78.8,28.2,13.3,89.54,0.445,0
1168,2009-09-17 00:00:00,landslide,rain,medium,unknown,India,Sikkim,88.6115,27.1954,Sikkim,Pakyong,Sikkim,11.0,801.0,741.0,11.0,117.2,13.0,7.4,89.0,0.399,1
NEG_0099,2008-08-14 00:00:00,,,,,,,94.071152579918,24.747441889047472,,Imphal East,,,,,,43.8,11.9,2.0,91.38,0.498,0
3837,2011-07-24 12:30:00,landslide,downpour,medium,unknown,India,Assam,93.0038,26.5836,Assam,Nagaon,Assam,18.0,305.0,297.0,18.0,218.7,48.6,9.9,87.46,0.514,1
4383,2012-06-03 00:00:00,landslide,downpour,medium,unknown,India,Assam,93.1265,25.3056,Assam,Dima Hasao,Assam,18.0,315.0,299.0,18.0,134.6,89.1,10.4,89.67,0.49,1
7660,2015-08-12 00:00:00,mudslide,continuous_rain,medium,below_road,India,Nagaland,94.1136,25.6237,Nagaland,Kohima,Nagaland,13.0,270.0,245.0,13.0,183.1,35.3,11.4,87.38,0.493,1
NEG_0128,2010-10-08 00:00:00,,,,,,,92.0046349995406,26.078770739481698,,Kamrup Metro,,,,,,56.7,43.9,34.4,94.58,0.471,0
NEG_0020,2012-06-13 00:00:00,,,,,,,90.922996053456,26.40352218698635,,Barpeta,,,,,,137.3,77.1,61.9,92.33,0.43,0
NEG_0038,2010-04-17 15:00:00,,,,,,,94.15480561540306,23.95860908872156,,Chandel,,,,,,5.7,5.5,3.5,70.29,0.358,0
NEG_0277,2009-09-17 00:00:00,,,,,,,93.60139744707465,25.17879774911693,,Tamenglong,,,,,,44.9,16.0,9.6,95.54,0.411,0
NEG_0326,2007-07-30 00:00:00,,,,,,,92.52152190974412,27.5599025343385,,West Kameng,,,,,,322.7,68.9,46.8,98.04,0.43,0
868,2008-10-29 00:00:00,landslide,downpour,medium,unknown,India,Assam,91.25,26.3333,Assam,Barpeta,Assam,18.0,303.0,280.0,18.0,69.7,63.2,0.0,84.38,0.464,1
NEG_0102,2016-07-01 00:00:00,,,,,,,93.85176018251728,24.59663000741551,,Imphal West,,,,,,93.1,67.7,49.8,95.08,0.403,0
NEG_0320,2014-05-08 00:00:00,,,,,,,90.18380852985791,25.461683920804717,,West Garo Hills,,,,,,217.0,60.5,44.5,90.92,0.474,0
2166,2010-07-29 00:00:00,landslide,downpour,medium,unknown,India,Assam,93.5027,24.9786,Assam,Tamenglong,Manipur,14.0,273.0,258.0,14.0,51.9,5.5,2.8,86.75,0.409,1
NEG_0108,2012-09-16 00:00:00,,,,,,,94.26349714108606,24.682820401434338,,Kamjong,,,,,,124.5,70.4,19.7,99.33,0.424,0
NEG_0224,2015-08-01 00:00:00,,,,,,,93.50227398466278,24.74524628098301,,Noney,,,,,,185.0,116.9,74.1,99.58,0.429,0
3925,2011-08-15 00:00:00,landslide,downpour,medium,unknown,India,Arunāchal Pradesh,93.0153,27.4888,Arunachal Pradesh,East Kameng,Arunachal Pradesh,12.0,247.0,231.0,12.0,129.8,44.3,25.2,96.62,0.43,1
NEG_0076,2014-06-26 23:00:00,,,,,,,95.29871744024324,27.97064255375316,,East Siang,,,,,,96.5,15.7,0.5,81.58,0.481,0
NEG_0141,2016-07-14 00:00:00,,,,,,,91.83801933453744,26.15016699660134,,Kamrup Metro,,,,,,135.9,24.4,10.3,88.42,0.46,0
NEG_0178,2015-06-24 00:00:00,,,,,,,92.80569926645548,24.13936616499024,,Kolasib,,,,,,98.0,37.8,23.3,97.04,0.414,0
6143,2014-07-14 18:00:00,landslide,downpour,medium,unknown,India,Mizoram,92.7463,23.7327,Mizoram,Aizawl,Mizoram,15.0,283.0,261.0,15.0,115.9,73.0,47.0,92.96,0.423,1
5268,2013-08-04 00:00:00,landslide,continuous_rain,medium,unknown,India,Nāgāland,94.5163,26.0137,Nagaland,Zunheboto,Nagaland,13.0,263.0,251.0,13.0,34.4,12.5,1.3,89.46,0.46,1
NEG_0062,2011-07-16 00:00:00,,,,,,,92.34922763571464,25.121515327598132,,East Jaintia Hills,,,,,,61.0,16.6,8.2,90.88,0.501,0
NEG_0321,2015-08-26 00:00:00,,,,,,,90.13084533388364,25.78371178630759,,West Garo Hills,,,,,,145.7,29.6,15.7,92.54,0.407,0
2044,2010-07-06 00:00:00,mudslide,monsoon,medium,unknown,India,Nāgāland,94.7861,25.8877,Nagaland,Kiphire,Nagaland,13.0,269.0,614.0,13.0,90.3,16.5,3.8,87.88,0.494,1
4435,2012-06-25 00:00:00,landslide,downpour,large,unknown,India,Arunāchal Pradesh,95.8011,27.174,Arunachal Pradesh,Changlang,Arunachal Pradesh,12.0,253.0,229.0,12.0,220.4,62.2,41.1,93.04,0.52,1
6285,2014-09-22 00:00:00,landslide,rain,small,above_road,India,Assam,91.8178,26.159,Assam,Kamrup Metro,Assam,18.0,322.0,618.0,18.0,128.7,86.3,27.7,92.33,0.48,1
NEG_0058,2015-09-14 03:10:00,,,,,,,92.87282269879178,25.105829691989943,,Dima Hasao,,,,,,45.2,13.3,9.0,88.58,0.46,0
NEG_0306,2015-08-19 09:00:00,,,,,,,94.3261489459818,24.92043328322707,,Ukhrul,,,,,,22.0,7.0,3.6,89.25,0.392,0
8222,2016-06-22 12:00:00,mudslide,downpour,medium,natural_slope,India,Assam,91.7825,26.1961,Assam,Kamrup Metro,Assam,18.0,322.0,618.0,18.0,139.6,7.0,3.8,89.25,0.485,1
NEG_0290,2010-06-03 05:00:00,,,,,,,91.6376465074493,27.834399952429195,,Tawang,,,,,,64.5,30.2,22.9,95.38,0.424,0
NEG_0137,2010-07-29 00:00:00,,,,,,,92.03811385859126,26.095408615085603,,Kamrup Metro,,,,,,113.9,20.8,8.1,81.0,0.504,0
NEG_0119,2016-07-14 00:00:00,,,,,,,92.10329899118084,26.060371003934858,,Kamrup Metro,,,,,,195.6,88.8,33.2,88.96,0.46,0
NEG_0188,2011-07-29 00:00:00,,,,,,,96.42650469390352,27.93666836918718,,Lohit,,,,,,90.2,23.3,8.2,88.33,0.492,0
